availablecapacity;freeparking;isopennow;occupation;totalcapacity;timestamp
152;0;1;50;304;20221130174001
238;0;1;21;304;20221130030501
160;0;1;47;304;20221130114001
119;0;1;60;304;20221130213501
237;0;1;22;304;20221130015501
237;0;1;22;304;20221130002001
237;0;1;22;304;20221130001001
39;0;1;87;304;20221130192501
49;0;1;83;304;20221130195001
117;0;1;61;304;20221130141001
137;0;1;54;304;20221129211601
65;0;1;78;304;20221129192401
237;0;1;22;304;20221130050001
159;0;1;47;304;20221129173801
237;0;1;22;304;20221130015001
167;0;1;45;304;20221129173001
156;0;1;48;304;20221129174601
109;0;1;64;304;20221129181601
179;0;1;41;304;20221129164601
197;0;1;35;304;20221129221501
66;0;1;78;304;20221129201201
221;0;1;27;304;20221129231001
232;0;1;23;304;20221129234501
142;0;1;53;304;20221130123001
159;0;1;47;304;20221130164501
205;0;1;32;304;20221130090501
175;0;1;42;304;20221129164201
131;0;1;56;304;20221130175501
237;0;1;22;304;20221130045501
119;0;1;60;304;20221130135001
121;0;1;60;304;20221129211001
168;0;1;44;304;20221130165001
198;0;1;34;304;20221130225001
173;0;1;43;304;20221130221001
242;0;1;20;304;20221130075501
140;0;1;53;304;20221130151501
119;0;1;60;304;20221129210201
141;0;1;53;304;20221130154501
79;0;1;74;304;20221129184001
64;0;1;78;304;20221129200601
238;0;1;21;304;20221130034001
130;0;1;57;304;20221130143001
155;0;1;49;304;20221130163001
91;0;1;70;304;20221129204201
175;0;1;42;304;20221129171802
59;0;1;80;304;20221130203001
135;0;1;55;304;20221130150001
181;0;1;40;304;20221129170001
237;0;1;22;304;20221130042001
84;0;1;72;304;20221130205501
131;0;1;56;304;20221130175001
151;0;1;50;304;20221129175001
48;0;1;84;304;20221130195501
182;0;1;40;304;20221129165601
143;0;1;52;304;20221130121001
238;0;1;21;304;20221130023501
74;0;1;75;304;20221130204501
210;0;1;30;304;20221130090001
206;0;1;32;304;20221130091001
63;0;1;79;304;20221129193001
56;0;1;81;304;20221130190001
168;0;1;44;304;20221130172001
121;0;1;60;304;20221130142501
143;0;1;52;304;20221130121501
237;0;1;22;304;20221130051501
146;0;1;51;304;20221130173501
238;0;1;21;304;20221130022945
50;0;1;83;304;20221130185501
63;0;1;79;304;20221129191801
77;0;1;74;304;20221129183601
115;0;1;62;304;20221129181201
252;0;1;17;304;20221130071001
238;0;1;21;304;20221130032501
217;0;1;28;304;20221129224501
98;0;1;67;304;20221129204601
237;0;1;22;304;20221130014001
65;0;1;78;304;20221129200401
214;0;1;29;304;20221130233501
64;0;1;78;304;20221130184036
173;0;1;43;304;20221129172001
54;0;1;82;304;20221130202501
203;0;1;33;304;20221130230501
136;0;1;55;304;20221130124001
54;0;1;82;304;20221130203501
173;0;1;43;304;20221130171001
130;0;1;57;304;20221129211401
237;0;1;22;304;20221130010501
133;0;1;56;304;20221130151001
76;0;1;75;304;20221129184801
133;0;1;56;304;20221130124501
244;0;1;19;304;20221130074501
142;0;1;53;304;20221129180001
122;0;1;59;304;20221130130501
237;0;1;22;304;20221130004001
237;0;1;22;304;20221130035501
172;0;1;43;304;20221129172401
199;0;1;34;304;20221129223001
167;0;1;45;304;20221130112001
225;0;1;25;304;20221129232001
179;0;1;41;304;20221130222001
75;0;1;75;304;20221129185801
114;0;1;62;304;20221129181401
126;0;1;58;304;20221129210801
154;0;1;49;304;20221130115001
237;0;1;22;304;20221130013001
162;0;1;46;304;20221129214001
237;0;1;22;304;20221130040001
164;0;1;46;304;20221129173601
158;0;1;48;304;20221129213601
247;0;1;18;304;20221130062501
190;0;1;37;304;20221130093501
238;0;1;21;304;20221130044501
40;0;1;86;304;20221130190501
151;0;1;50;304;20221129175201
141;0;1;53;304;20221130152501
118;0;1;61;304;20221130141501
97;0;1;68;304;20221129182201
146;0;1;51;304;20221129212801
66;0;1;78;304;20221129200001
240;0;1;21;304;20221130060001
173;0;1;43;304;20221130110001
70;0;1;76;304;20221129190401
67;0;1;77;304;20221129190801
171;0;1;43;304;20221130105001
206;0;1;32;304;20221130231001
158;0;1;48;304;20221130164001
231;0;1;24;304;20221130080501
145;0;1;52;304;20221129175601
208;0;1;31;304;20221130085001
236;0;1;22;304;20221130034501
236;0;1;22;304;20221130033501
244;0;1;19;304;20221130074001
220;0;1;27;304;20221129230001
82;0;1;73;304;20221129203801
154;0;1;49;304;20221130115501
230;0;1;24;304;20221129233001
166;0;1;45;304;20221129172801
129;0;1;57;304;20221130145501
141;0;1;53;304;20221130160001
180;0;1;40;304;20221129170801
130;0;1;57;304;20221130143501
237;0;1;22;304;20221130010001
131;0;1;56;304;20221130214001
167;0;1;45;304;20221130111501
179;0;1;41;304;20221129171401
140;0;1;53;304;20221130153001
211;0;1;30;304;20221130232001
178;0;1;41;304;20221130100501
229;0;1;24;304;20221201001501
229;0;1;24;304;20221201002001
229;0;1;24;304;20221201002501
231;0;1;24;304;20221201003001
231;0;1;24;304;20221201003501
232;0;1;23;304;20221201004001
232;0;1;23;304;20221201004501
232;0;1;23;304;20221201005001
232;0;1;23;304;20221201005501
232;0;1;23;304;20221201010001
232;0;1;23;304;20221201010501
232;0;1;23;304;20221201011001
232;0;1;23;304;20221201011501
232;0;1;23;304;20221201012001
232;0;1;23;304;20221201012502
232;0;1;23;304;20221201013001
232;0;1;23;304;20221201013501
232;0;1;23;304;20221201014001
232;0;1;23;304;20221201014501
232;0;1;23;304;20221201015001
232;0;1;23;304;20221201015501
233;0;1;23;304;20221201020001
233;0;1;23;304;20221201020501
233;0;1;23;304;20221201021001
233;0;1;23;304;20221201021501
233;0;1;23;304;20221201022001
233;0;1;23;304;20221201022501
233;0;1;23;304;20221201023001
233;0;1;23;304;20221201023501
233;0;1;23;304;20221201024001
233;0;1;23;304;20221201024501
233;0;1;23;304;20221201025001
233;0;1;23;304;20221201025501
233;0;1;23;304;20221201030001
233;0;1;23;304;20221201030501
233;0;1;23;304;20221201031001
233;0;1;23;304;20221201031501
234;0;1;23;304;20221201032001
234;0;1;23;304;20221201032501
235;0;1;22;304;20221201033001
235;0;1;22;304;20221201033501
235;0;1;22;304;20221201034001
235;0;1;22;304;20221201034501
235;0;1;22;304;20221201035001
235;0;1;22;304;20221201035501
235;0;1;22;304;20221201040001
235;0;1;22;304;20221201040501
235;0;1;22;304;20221201041001
236;0;1;22;304;20221201041501
235;0;1;22;304;20221201042001
236;0;1;22;304;20221201042501
236;0;1;22;304;20221201043001
236;0;1;22;304;20221201043501
236;0;1;22;304;20221201044001
235;0;1;22;304;20221201044501
235;0;1;22;304;20221201045001
235;0;1;22;304;20221201045501
235;0;1;22;304;20221201050001
235;0;1;22;304;20221201050501
235;0;1;22;304;20221201051001
234;0;1;23;304;20221201051501
234;0;1;23;304;20221201052001
235;0;1;22;304;20221201052501
235;0;1;22;304;20221201053001
236;0;1;22;304;20221201053501
236;0;1;22;304;20221201054001
236;0;1;22;304;20221201054501
238;0;1;21;304;20221201055001
236;0;1;22;304;20221201055501
238;0;1;21;304;20221201060001
238;0;1;21;304;20221201060501
239;0;1;21;304;20221201061001
239;0;1;21;304;20221201061501
238;0;1;21;304;20221201062001
238;0;1;21;304;20221201062501
239;0;1;21;304;20221201063001
240;0;1;21;304;20221201063501
242;0;1;20;304;20221201064001
240;0;1;21;304;20221201064501
241;0;1;20;304;20221201065001
240;0;1;21;304;20221201065501
240;0;1;21;304;20221201070001
243;0;1;20;304;20221201070501
243;0;1;20;304;20221201071001
243;0;1;20;304;20221201071501
241;0;1;20;304;20221201072001
238;0;1;21;304;20221201072501
235;0;1;22;304;20221201073001
238;0;1;21;304;20221201073501
235;0;1;22;304;20221201074001
232;0;1;23;304;20221201074501
233;0;1;23;304;20221201075001
233;0;1;23;304;20221201075501
229;0;1;24;304;20221201080001
228;0;1;25;304;20221201080501
220;0;1;27;304;20221201081001
220;0;1;27;304;20221201081501
218;0;1;28;304;20221201082001
198;0;1;34;304;20221201082501
213;0;1;29;304;20221201083001
198;0;1;34;304;20221201083501
193;0;1;36;304;20221201084001
185;0;1;39;304;20221201084501
181;0;1;40;304;20221201085001
178;0;1;41;304;20221201085501
169;0;1;44;304;20221201090001
169;0;1;44;304;20221201090501
170;0;1;44;304;20221201091001
165;0;1;45;304;20221201091501
163;0;1;46;304;20221201092001
165;0;1;45;304;20221201092501
160;0;1;47;304;20221201093001
159;0;1;47;304;20221201093501
152;0;1;50;304;20221201094001
151;0;1;50;304;20221201094501
147;0;1;51;304;20221201095001
144;0;1;52;304;20221201095501
141;0;1;53;304;20221201100001
141;0;1;53;304;20221201100501
141;0;1;53;304;20221201101001
141;0;1;53;304;20221201101501
139;0;1;54;304;20221201102001
141;0;1;53;304;20221201102501
136;0;1;55;304;20221201103001
136;0;1;55;304;20221201103501
137;0;1;54;304;20221201104001
133;0;1;56;304;20221201104501
133;0;1;56;304;20221201105001
129;0;1;57;304;20221201105501
126;0;1;58;304;20221201110001
115;0;1;62;304;20221201110501
115;0;1;62;304;20221201111001
112;0;1;63;304;20221201111501
102;0;1;66;304;20221201112001
102;0;1;66;304;20221201112501
104;0;1;65;304;20221201113001
98;0;1;67;304;20221201113501
100;0;1;67;304;20221201114001
98;0;1;67;304;20221201114501
98;0;1;67;304;20221201115001
98;0;1;67;304;20221201115501
99;0;1;67;304;20221201120001
97;0;1;68;304;20221201120501
92;0;1;69;304;20221201121001
92;0;1;69;304;20221201121501
92;0;1;69;304;20221201122001
88;0;1;71;304;20221201122501
87;0;1;71;304;20221201123001
87;0;1;71;304;20221201123501
93;0;1;69;304;20221201124001
88;0;1;71;304;20221201124501
87;0;1;71;304;20221201125001
84;0;1;72;304;20221201125501
87;0;1;71;304;20221201130001
88;0;1;71;304;20221201130501
84;0;1;72;304;20221201131001
83;0;1;72;304;20221201131501
86;0;1;71;304;20221201132001
80;0;1;73;304;20221201132501
79;0;1;74;304;20221201133001
79;0;1;74;304;20221201133501
85;0;1;72;304;20221201134001
84;0;1;72;304;20221201134501
88;0;1;71;304;20221201135001
92;0;1;69;304;20221201135501
100;0;1;67;304;20221201140001
100;0;1;67;304;20221201140501
103;0;1;66;304;20221201141001
109;0;1;64;304;20221201141502
109;0;1;64;304;20221201142001
115;0;1;62;304;20221201142501
119;0;1;60;304;20221201143001
118;0;1;61;304;20221201143501
119;0;1;60;304;20221201144001
123;0;1;59;304;20221201144501
125;0;1;58;304;20221201145001
129;0;1;57;304;20221201145501
133;0;1;56;304;20221201150001
133;0;1;56;304;20221201150501
132;0;1;56;304;20221201151001
132;0;1;56;304;20221201151501
135;0;1;55;304;20221201152001
135;0;1;55;304;20221201152501
133;0;1;56;304;20221201153001
135;0;1;55;304;20221201153501
134;0;1;55;304;20221201154001
133;0;1;56;304;20221201154501
133;0;1;56;304;20221201155001
138;0;1;54;304;20221201155501
140;0;1;53;304;20221201160001
139;0;1;54;304;20221201160501
142;0;1;53;304;20221201161001
146;0;1;51;304;20221201161501
146;0;1;51;304;20221201162001
141;0;1;53;304;20221201162501
140;0;1;53;304;20221201163001
143;0;1;52;304;20221201163501
140;0;1;53;304;20221201164001
143;0;1;52;304;20221201164501
142;0;1;53;304;20221201165001
133;0;1;56;304;20221201165501
141;0;1;53;304;20221201170001
127;0;1;58;304;20221201170501
125;0;1;58;304;20221201171001
128;0;1;57;304;20221201171501
121;0;1;60;304;20221201172001
121;0;1;60;304;20221201172501
119;0;1;60;304;20221201173001
109;0;1;64;304;20221201173501
113;0;1;62;304;20221201174001
105;0;1;65;304;20221201174501
105;0;1;65;304;20221201175001
101;0;1;66;304;20221201175501
86;0;1;71;304;20221201180001
86;0;1;71;304;20221201180501
82;0;1;73;304;20221201181001
78;0;1;74;304;20221201181501
78;0;1;74;304;20221201182001
67;0;1;77;304;20221201182501
56;0;1;81;304;20221201183001
41;0;1;86;304;20221201183501
41;0;1;86;304;20221201184001
33;0;1;89;304;20221201184502
29;0;1;90;304;20221201185001
23;0;1;92;304;20221201185501
23;0;1;92;304;20221201190001
22;0;1;92;304;20221201190501
13;0;1;95;304;20221201191001
6;0;1;98;304;20221201191501
10;0;1;96;304;20221201192001
10;0;1;96;304;20221201192501
9;0;1;97;304;20221201193001
11;0;1;96;304;20221201193501
14;0;1;95;304;20221201194001
12;0;1;96;304;20221201194501
12;0;1;96;304;20221201195001
11;0;1;96;304;20221201195501
12;0;1;96;304;20221201200001
18;0;1;94;304;20221201200501
18;0;1;94;304;20221201201001
30;0;1;90;304;20221201201501
19;0;1;93;304;20221201202001
31;0;1;89;304;20221201202501
33;0;1;89;304;20221201203001
36;0;1;88;304;20221201203501
33;0;1;89;304;20221201204001
42;0;1;86;304;20221201204501
52;0;1;82;304;20221201205001
52;0;1;82;304;20221201205501
56;0;1;81;304;20221201210002
62;0;1;79;304;20221201210501
62;0;1;79;304;20221201211001
75;0;1;75;304;20221201211501
75;0;1;75;304;20221201212001
92;0;1;69;304;20221201212501
83;0;1;72;304;20221201213001
92;0;1;69;304;20221201213501
116;0;1;61;304;20221201214001
124;0;1;59;304;20221201214501
128;0;1;57;304;20221201215001
128;0;1;57;304;20221201215501
140;0;1;53;304;20221201220001
140;0;1;53;304;20221201220501
156;0;1;48;304;20221201221001
156;0;1;48;304;20221201221501
160;0;1;47;304;20221201222001
167;0;1;45;304;20221201222501
167;0;1;45;304;20221201223001
174;0;1;42;304;20221201223501
180;0;1;40;304;20221201224001
180;0;1;40;304;20221201224501
184;0;1;39;304;20221201225001
188;0;1;38;304;20221201225501
192;0;1;36;304;20221201230001
200;0;1;34;304;20221201230501
200;0;1;34;304;20221201231001
200;0;1;34;304;20221201231501
199;0;1;34;304;20221201232001
203;0;1;33;304;20221201232501
207;0;1;31;304;20221201233001
210;0;1;30;304;20221201233501
212;0;1;30;304;20221201234001
212;0;1;30;304;20221201234501
215;0;1;29;304;20221201235001
215;0;1;29;304;20221201235501
217;0;1;28;304;20221202000001
217;0;1;28;304;20221202000501
217;0;1;28;304;20221202001001
217;0;1;28;304;20221202001501
218;0;1;28;304;20221202002001
218;0;1;28;304;20221202002501
220;0;1;27;304;20221202003001
221;0;1;27;304;20221202003501
221;0;1;27;304;20221202004001
221;0;1;27;304;20221202004501
221;0;1;27;304;20221202005001
222;0;1;26;304;20221202005501
223;0;1;26;304;20221202010001
224;0;1;26;304;20221202010501
225;0;1;25;304;20221202011001
226;0;1;25;304;20221202011501
225;0;1;25;304;20221202012001
226;0;1;25;304;20221202012501
228;0;1;25;304;20221202013001
228;0;1;25;304;20221202013501
228;0;1;25;304;20221202014002
228;0;1;25;304;20221202014501
228;0;1;25;304;20221202015001
228;0;1;25;304;20221202015501
228;0;1;25;304;20221202020001
229;0;1;24;304;20221202020501
229;0;1;24;304;20221202021001
229;0;1;24;304;20221202021501
229;0;1;24;304;20221202022001
229;0;1;24;304;20221202022501
229;0;1;24;304;20221202023001
229;0;1;24;304;20221202023501
229;0;1;24;304;20221202024001
229;0;1;24;304;20221202024501
229;0;1;24;304;20221202025001
229;0;1;24;304;20221202025501
229;0;1;24;304;20221202030001
229;0;1;24;304;20221202030501
229;0;1;24;304;20221202031001
229;0;1;24;304;20221202031501
229;0;1;24;304;20221202032001
229;0;1;24;304;20221202032501
229;0;1;24;304;20221202033001
229;0;1;24;304;20221202033501
228;0;1;25;304;20221202034001
228;0;1;25;304;20221202034501
228;0;1;25;304;20221202035001
228;0;1;25;304;20221202035501
228;0;1;25;304;20221202040001
228;0;1;25;304;20221202040501
228;0;1;25;304;20221202041001
228;0;1;25;304;20221202041501
228;0;1;25;304;20221202042001
228;0;1;25;304;20221202042501
229;0;1;24;304;20221202043001
229;0;1;24;304;20221202043501
229;0;1;24;304;20221202044001
230;0;1;24;304;20221202044501
230;0;1;24;304;20221202045001
230;0;1;24;304;20221202045501
230;0;1;24;304;20221202050001
230;0;1;24;304;20221202050501
230;0;1;24;304;20221202051001
230;0;1;24;304;20221202051501
230;0;1;24;304;20221202052001
230;0;1;24;304;20221202052501
231;0;1;24;304;20221202053001
231;0;1;24;304;20221202053501
231;0;1;24;304;20221202054001
230;0;1;24;304;20221202054501
230;0;1;24;304;20221202055001
230;0;1;24;304;20221202055501
230;0;1;24;304;20221202060001
230;0;1;24;304;20221202060501
230;0;1;24;304;20221202061001
229;0;1;24;304;20221202061501
228;0;1;25;304;20221202062001
228;0;1;25;304;20221202062501
228;0;1;25;304;20221202063001
232;0;1;23;304;20221202063501
232;0;1;23;304;20221202064001
231;0;1;24;304;20221202064501
233;0;1;23;304;20221202065001
233;0;1;23;304;20221202065501
232;0;1;23;304;20221202070001
227;0;1;25;304;20221202070501
227;0;1;25;304;20221202071001
228;0;1;25;304;20221202071501
228;0;1;25;304;20221202072001
225;0;1;25;304;20221202072501
225;0;1;25;304;20221202073001
224;0;1;26;304;20221202073501
223;0;1;26;304;20221202074001
223;0;1;26;304;20221202074501
220;0;1;27;304;20221202075001
220;0;1;27;304;20221202075501
218;0;1;28;304;20221202080001
212;0;1;30;304;20221202080501
204;0;1;32;304;20221202081001
199;0;1;34;304;20221202081501
199;0;1;34;304;20221202082001
191;0;1;37;304;20221202082501
195;0;1;35;304;20221202083001
189;0;1;37;304;20221202083501
188;0;1;38;304;20221202084001
183;0;1;39;304;20221202084501
168;0;1;44;304;20221202085001
177;0;1;41;304;20221202085501
168;0;1;44;304;20221202090001
150;0;1;50;304;20221202090501
145;0;1;52;304;20221202091001
138;0;1;54;304;20221202091501
138;0;1;54;304;20221202092001
129;0;1;57;304;20221202092501
129;0;1;57;304;20221202093001
124;0;1;59;304;20221202093501
124;0;1;59;304;20221202094001
119;0;1;60;304;20221202094501
118;0;1;61;304;20221202095001
115;0;1;62;304;20221202095501
95;0;1;68;304;20221202103628
96;0;1;68;304;20221202104001
96;0;1;68;304;20221202104501
78;0;1;74;304;20221202105001
78;0;1;74;304;20221202105501
