availablecapacity;freeparking;isopennow;occupation;totalcapacity;timestamp
340;0;1;0;340;20221130191501
337;0;1;0;340;20221129170601
338;0;1;0;340;20221130053001
340;0;1;0;340;20221129201801
325;0;1;4;340;20221130085501
340;0;1;0;340;20221129195601
328;0;1;3;340;20221130073001
339;0;1;0;340;20221130224501
339;0;1;0;340;20221129182801
340;0;1;0;340;20221129201601
339;0;1;0;340;20221130021501
324;0;1;4;340;20221130103501
324;0;1;4;340;20221130123501
339;0;1;0;340;20221129211201
340;0;1;0;340;20221129203601
339;0;1;0;340;20221129211801
339;0;1;0;340;20221130031001
339;0;1;0;340;20221129212401
339;0;1;0;340;20221130033001
340;0;1;0;340;20221130003001
323;0;1;5;340;20221130113001
339;0;1;0;340;20221130020001
340;0;1;0;340;20221130194832
340;0;1;0;340;20221130201001
339;0;1;0;340;20221130230001
324;0;1;4;340;20221130101501
338;0;1;0;340;20221130052501
337;0;1;0;340;20221129171001
326;0;1;4;340;20221130081501
324;0;1;4;340;20221130122501
339;0;1;0;340;20221129175801
339;0;1;0;340;20221129210401
339;0;1;0;340;20221129210601
339;0;1;0;340;20221129205601
338;0;1;0;340;20221130053501
324;0;1;4;340;20221130125501
340;0;1;0;340;20221129202601
340;0;1;0;340;20221129223501
340;0;1;0;340;20221130174001
339;0;1;0;340;20221130030501
323;0;1;5;340;20221130114001
339;0;1;0;340;20221130213501
339;0;1;0;340;20221130015501
340;0;1;0;340;20221130002001
340;0;1;0;340;20221130001001
340;0;1;0;340;20221130192501
340;0;1;0;340;20221130195001
322;0;1;5;340;20221130141001
339;0;1;0;340;20221129211601
339;0;1;0;340;20221129192401
338;0;1;0;340;20221130050001
339;0;1;0;340;20221129173801
339;0;1;0;340;20221130015001
339;0;1;0;340;20221129173001
339;0;1;0;340;20221129174601
339;0;1;0;340;20221129181601
337;0;1;0;340;20221129164601
340;0;1;0;340;20221129221501
340;0;1;0;340;20221129201201
340;0;1;0;340;20221129231001
340;0;1;0;340;20221129234501
324;0;1;4;340;20221130123001
340;0;1;0;340;20221130164501
325;0;1;4;340;20221130090501
336;0;1;1;340;20221129164201
340;0;1;0;340;20221130175501
338;0;1;0;340;20221130045501
323;0;1;5;340;20221130135001
339;0;1;0;340;20221129211001
340;0;1;0;340;20221130165001
339;0;1;0;340;20221130225001
339;0;1;0;340;20221130221001
325;0;1;4;340;20221130075501
326;0;1;4;340;20221130151501
339;0;1;0;340;20221129210201
329;0;1;3;340;20221130154501
339;0;1;0;340;20221129184001
340;0;1;0;340;20221129200601
339;0;1;0;340;20221130034001
326;0;1;4;340;20221130143001
339;0;1;0;340;20221130163001
339;0;1;0;340;20221129204201
339;0;1;0;340;20221129171802
340;0;1;0;340;20221130203001
326;0;1;4;340;20221130150001
337;0;1;0;340;20221129170001
339;0;1;0;340;20221130042001
339;0;1;0;340;20221130205501
340;0;1;0;340;20221130175001
339;0;1;0;340;20221129175001
340;0;1;0;340;20221130195501
337;0;1;0;340;20221129165601
324;0;1;4;340;20221130121001
339;0;1;0;340;20221130023501
339;0;1;0;340;20221130204501
325;0;1;4;340;20221130090001
324;0;1;4;340;20221130091001
340;0;1;0;340;20221129193001
340;0;1;0;340;20221130190001
340;0;1;0;340;20221130172001
326;0;1;4;340;20221130142501
324;0;1;4;340;20221130121501
338;0;1;0;340;20221130051501
340;0;1;0;340;20221130173501
339;0;1;0;340;20221130022945
340;0;1;0;340;20221130185501
339;0;1;0;340;20221129191801
339;0;1;0;340;20221129183601
339;0;1;0;340;20221129181201
332;0;1;2;340;20221130071001
339;0;1;0;340;20221130032501
340;0;1;0;340;20221129224501
339;0;1;0;340;20221129204601
339;0;1;0;340;20221130014001
340;0;1;0;340;20221129200401
339;0;1;0;340;20221130233501
340;0;1;0;340;20221130184036
339;0;1;0;340;20221129172001
340;0;1;0;340;20221130202501
339;0;1;0;340;20221130230501
324;0;1;4;340;20221130124001
340;0;1;0;340;20221130203501
340;0;1;0;340;20221130171001
339;0;1;0;340;20221129211401
340;0;1;0;340;20221130010501
326;0;1;4;340;20221130151001
338;0;1;0;340;20221129184801
324;0;1;4;340;20221130124501
326;0;1;4;340;20221130074501
339;0;1;0;340;20221129180001
324;0;1;4;340;20221130130501
340;0;1;0;340;20221130004001
339;0;1;0;340;20221130035501
339;0;1;0;340;20221129172401
340;0;1;0;340;20221129223001
323;0;1;5;340;20221130112001
340;0;1;0;340;20221129232001
339;0;1;0;340;20221130222001
339;0;1;0;340;20221129185801
339;0;1;0;340;20221129181401
339;0;1;0;340;20221129210801
323;0;1;5;340;20221130115001
339;0;1;0;340;20221130013001
339;0;1;0;340;20221129214001
339;0;1;0;340;20221130040001
339;0;1;0;340;20221129173601
339;0;1;0;340;20221129213601
338;0;1;0;340;20221130062501
324;0;1;4;340;20221130093501
338;0;1;0;340;20221130044501
340;0;1;0;340;20221130190501
339;0;1;0;340;20221129175201
328;0;1;3;340;20221130152501
326;0;1;4;340;20221130141501
339;0;1;0;340;20221129182201
339;0;1;0;340;20221129212801
340;0;1;0;340;20221129200001
338;0;1;0;340;20221130060001
323;0;1;5;340;20221130110001
339;0;1;0;340;20221129190401
339;0;1;0;340;20221129190801
323;0;1;5;340;20221130105001
339;0;1;0;340;20221130231001
340;0;1;0;340;20221130164001
326;0;1;4;340;20221130080501
339;0;1;0;340;20221129175601
325;0;1;4;340;20221130085001
339;0;1;0;340;20221130034501
339;0;1;0;340;20221130033501
326;0;1;4;340;20221130074001
340;0;1;0;340;20221129230001
340;0;1;0;340;20221129203801
323;0;1;5;340;20221130115501
340;0;1;0;340;20221129233001
339;0;1;0;340;20221129172801
326;0;1;4;340;20221130145501
329;0;1;3;340;20221130160001
338;0;1;0;340;20221129170801
326;0;1;4;340;20221130143501
340;0;1;0;340;20221130010001
339;0;1;0;340;20221130214001
323;0;1;5;340;20221130111501
338;0;1;0;340;20221129171401
328;0;1;3;340;20221130153001
339;0;1;0;340;20221130232001
324;0;1;4;340;20221130100501
339;0;1;0;340;20221201001501
339;0;1;0;340;20221201002001
339;0;1;0;340;20221201002501
339;0;1;0;340;20221201003001
339;0;1;0;340;20221201003501
339;0;1;0;340;20221201004001
339;0;1;0;340;20221201004501
339;0;1;0;340;20221201005001
339;0;1;0;340;20221201005501
339;0;1;0;340;20221201010001
339;0;1;0;340;20221201010501
339;0;1;0;340;20221201011001
339;0;1;0;340;20221201011501
339;0;1;0;340;20221201012001
339;0;1;0;340;20221201012502
339;0;1;0;340;20221201013001
339;0;1;0;340;20221201013501
339;0;1;0;340;20221201014001
339;0;1;0;340;20221201014501
339;0;1;0;340;20221201015001
339;0;1;0;340;20221201015501
339;0;1;0;340;20221201020001
339;0;1;0;340;20221201020501
339;0;1;0;340;20221201021001
339;0;1;0;340;20221201021501
339;0;1;0;340;20221201022001
339;0;1;0;340;20221201022501
339;0;1;0;340;20221201023001
339;0;1;0;340;20221201023501
339;0;1;0;340;20221201024001
339;0;1;0;340;20221201024501
339;0;1;0;340;20221201025001
339;0;1;0;340;20221201025501
339;0;1;0;340;20221201030001
339;0;1;0;340;20221201030501
339;0;1;0;340;20221201031001
339;0;1;0;340;20221201031501
339;0;1;0;340;20221201032001
339;0;1;0;340;20221201032501
339;0;1;0;340;20221201033001
339;0;1;0;340;20221201033501
339;0;1;0;340;20221201034001
339;0;1;0;340;20221201034501
339;0;1;0;340;20221201035001
339;0;1;0;340;20221201035501
339;0;1;0;340;20221201040001
339;0;1;0;340;20221201040501
339;0;1;0;340;20221201041001
339;0;1;0;340;20221201041501
339;0;1;0;340;20221201042001
339;0;1;0;340;20221201042501
339;0;1;0;340;20221201043001
339;0;1;0;340;20221201043501
339;0;1;0;340;20221201044001
339;0;1;0;340;20221201044501
339;0;1;0;340;20221201045001
339;0;1;0;340;20221201045501
339;0;1;0;340;20221201050001
339;0;1;0;340;20221201050501
339;0;1;0;340;20221201051001
340;0;1;0;340;20221201051501
340;0;1;0;340;20221201052001
339;0;1;0;340;20221201052501
339;0;1;0;340;20221201053001
339;0;1;0;340;20221201053501
339;0;1;0;340;20221201054001
339;0;1;0;340;20221201054501
339;0;1;0;340;20221201055001
339;0;1;0;340;20221201055501
339;0;1;0;340;20221201060001
339;0;1;0;340;20221201060501
337;0;1;0;340;20221201061001
337;0;1;0;340;20221201061501
336;0;1;1;340;20221201062001
336;0;1;1;340;20221201062501
335;0;1;1;340;20221201063001
333;0;1;2;340;20221201063501
335;0;1;1;340;20221201064001
333;0;1;2;340;20221201064501
333;0;1;2;340;20221201065001
332;0;1;2;340;20221201065501
332;0;1;2;340;20221201070001
329;0;1;3;340;20221201070501
329;0;1;3;340;20221201071001
327;0;1;3;340;20221201071501
327;0;1;3;340;20221201072001
327;0;1;3;340;20221201072501
325;0;1;4;340;20221201073001
327;0;1;3;340;20221201073501
324;0;1;4;340;20221201074001
324;0;1;4;340;20221201074501
324;0;1;4;340;20221201075001
324;0;1;4;340;20221201075501
324;0;1;4;340;20221201080001
322;0;1;5;340;20221201080501
321;0;1;5;340;20221201081001
321;0;1;5;340;20221201081501
321;0;1;5;340;20221201082001
319;0;1;6;340;20221201082501
321;0;1;5;340;20221201083001
319;0;1;6;340;20221201083501
317;0;1;6;340;20221201084001
317;0;1;6;340;20221201084501
317;0;1;6;340;20221201085001
317;0;1;6;340;20221201085501
317;0;1;6;340;20221201090001
317;0;1;6;340;20221201090501
317;0;1;6;340;20221201091001
317;0;1;6;340;20221201091501
319;0;1;6;340;20221201092001
317;0;1;6;340;20221201092501
319;0;1;6;340;20221201093001
319;0;1;6;340;20221201093501
319;0;1;6;340;20221201094001
319;0;1;6;340;20221201094501
319;0;1;6;340;20221201095001
319;0;1;6;340;20221201095501
319;0;1;6;340;20221201100001
319;0;1;6;340;20221201100501
320;0;1;5;340;20221201101001
320;0;1;5;340;20221201101501
320;0;1;5;340;20221201102001
320;0;1;5;340;20221201102501
320;0;1;5;340;20221201103001
320;0;1;5;340;20221201103501
319;0;1;6;340;20221201104001
318;0;1;6;340;20221201104501
318;0;1;6;340;20221201105001
319;0;1;6;340;20221201105501
320;0;1;5;340;20221201110001
320;0;1;5;340;20221201110501
320;0;1;5;340;20221201111001
320;0;1;5;340;20221201111501
320;0;1;5;340;20221201112001
320;0;1;5;340;20221201112501
320;0;1;5;340;20221201113001
320;0;1;5;340;20221201113501
321;0;1;5;340;20221201114001
320;0;1;5;340;20221201114501
320;0;1;5;340;20221201115001
321;0;1;5;340;20221201115501
320;0;1;5;340;20221201120001
321;0;1;5;340;20221201120501
321;0;1;5;340;20221201121001
321;0;1;5;340;20221201121501
321;0;1;5;340;20221201122001
321;0;1;5;340;20221201122501
322;0;1;5;340;20221201123001
322;0;1;5;340;20221201123501
322;0;1;5;340;20221201124001
321;0;1;5;340;20221201124501
322;0;1;5;340;20221201125001
322;0;1;5;340;20221201125501
322;0;1;5;340;20221201130001
322;0;1;5;340;20221201130501
322;0;1;5;340;20221201131001
323;0;1;5;340;20221201131501
323;0;1;5;340;20221201132001
323;0;1;5;340;20221201132501
322;0;1;5;340;20221201133001
322;0;1;5;340;20221201133501
322;0;1;5;340;20221201134001
322;0;1;5;340;20221201134501
322;0;1;5;340;20221201135001
322;0;1;5;340;20221201135501
322;0;1;5;340;20221201140001
322;0;1;5;340;20221201140501
322;0;1;5;340;20221201141001
322;0;1;5;340;20221201141502
322;0;1;5;340;20221201142001
322;0;1;5;340;20221201142501
322;0;1;5;340;20221201143001
322;0;1;5;340;20221201143501
322;0;1;5;340;20221201144001
322;0;1;5;340;20221201144501
322;0;1;5;340;20221201145001
322;0;1;5;340;20221201145501
322;0;1;5;340;20221201150001
322;0;1;5;340;20221201150501
324;0;1;4;340;20221201151001
326;0;1;4;340;20221201151501
328;0;1;3;340;20221201152001
328;0;1;3;340;20221201152501
328;0;1;3;340;20221201153001
330;0;1;2;340;20221201153501
330;0;1;2;340;20221201154001
330;0;1;2;340;20221201154501
330;0;1;2;340;20221201155001
330;0;1;2;340;20221201155501
331;0;1;2;340;20221201160001
331;0;1;2;340;20221201160501
331;0;1;2;340;20221201161001
337;0;1;0;340;20221201161501
337;0;1;0;340;20221201162001
337;0;1;0;340;20221201162501
337;0;1;0;340;20221201163001
337;0;1;0;340;20221201163501
337;0;1;0;340;20221201164001
337;0;1;0;340;20221201164501
337;0;1;0;340;20221201165001
337;0;1;0;340;20221201165501
337;0;1;0;340;20221201170001
337;0;1;0;340;20221201170501
339;0;1;0;340;20221201171001
339;0;1;0;340;20221201171501
339;0;1;0;340;20221201172001
339;0;1;0;340;20221201172501
339;0;1;0;340;20221201173001
339;0;1;0;340;20221201173501
339;0;1;0;340;20221201174001
339;0;1;0;340;20221201174501
339;0;1;0;340;20221201175001
339;0;1;0;340;20221201175501
339;0;1;0;340;20221201180001
339;0;1;0;340;20221201180501
339;0;1;0;340;20221201181001
339;0;1;0;340;20221201181501
339;0;1;0;340;20221201182001
339;0;1;0;340;20221201182501
339;0;1;0;340;20221201183001
339;0;1;0;340;20221201183501
339;0;1;0;340;20221201184001
339;0;1;0;340;20221201184502
339;0;1;0;340;20221201185001
339;0;1;0;340;20221201185501
339;0;1;0;340;20221201190001
339;0;1;0;340;20221201190501
339;0;1;0;340;20221201191001
339;0;1;0;340;20221201191501
339;0;1;0;340;20221201192001
339;0;1;0;340;20221201192501
339;0;1;0;340;20221201193001
339;0;1;0;340;20221201193501
339;0;1;0;340;20221201194001
339;0;1;0;340;20221201194501
339;0;1;0;340;20221201195001
339;0;1;0;340;20221201195501
339;0;1;0;340;20221201200001
339;0;1;0;340;20221201200501
339;0;1;0;340;20221201201001
339;0;1;0;340;20221201201501
339;0;1;0;340;20221201202001
339;0;1;0;340;20221201202501
339;0;1;0;340;20221201203001
339;0;1;0;340;20221201203501
339;0;1;0;340;20221201204001
339;0;1;0;340;20221201204501
339;0;1;0;340;20221201205001
339;0;1;0;340;20221201205501
339;0;1;0;340;20221201210002
339;0;1;0;340;20221201210501
339;0;1;0;340;20221201211001
339;0;1;0;340;20221201211501
339;0;1;0;340;20221201212001
339;0;1;0;340;20221201212501
339;0;1;0;340;20221201213001
339;0;1;0;340;20221201213501
339;0;1;0;340;20221201214001
339;0;1;0;340;20221201214501
339;0;1;0;340;20221201215001
339;0;1;0;340;20221201215501
339;0;1;0;340;20221201220001
339;0;1;0;340;20221201220501
339;0;1;0;340;20221201221001
339;0;1;0;340;20221201221501
339;0;1;0;340;20221201222001
339;0;1;0;340;20221201222501
339;0;1;0;340;20221201223001
339;0;1;0;340;20221201223501
338;0;1;0;340;20221201224001
338;0;1;0;340;20221201224501
338;0;1;0;340;20221201225001
338;0;1;0;340;20221201225501
339;0;1;0;340;20221201230001
339;0;1;0;340;20221201230501
339;0;1;0;340;20221201231001
339;0;1;0;340;20221201231501
339;0;1;0;340;20221201232001
339;0;1;0;340;20221201232501
339;0;1;0;340;20221201233001
339;0;1;0;340;20221201233501
339;0;1;0;340;20221201234001
339;0;1;0;340;20221201234501
339;0;1;0;340;20221201235001
339;0;1;0;340;20221201235501
339;0;1;0;340;20221202000001
339;0;1;0;340;20221202000501
339;0;1;0;340;20221202001001
339;0;1;0;340;20221202001501
339;0;1;0;340;20221202002001
339;0;1;0;340;20221202002501
339;0;1;0;340;20221202003001
339;0;1;0;340;20221202003501
339;0;1;0;340;20221202004001
339;0;1;0;340;20221202004501
339;0;1;0;340;20221202005001
339;0;1;0;340;20221202005501
339;0;1;0;340;20221202010001
339;0;1;0;340;20221202010501
339;0;1;0;340;20221202011001
339;0;1;0;340;20221202011501
339;0;1;0;340;20221202012001
339;0;1;0;340;20221202012501
339;0;1;0;340;20221202013001
339;0;1;0;340;20221202013501
339;0;1;0;340;20221202014002
339;0;1;0;340;20221202014501
339;0;1;0;340;20221202015001
339;0;1;0;340;20221202015501
339;0;1;0;340;20221202020001
339;0;1;0;340;20221202020501
339;0;1;0;340;20221202021001
339;0;1;0;340;20221202021501
339;0;1;0;340;20221202022001
339;0;1;0;340;20221202022501
339;0;1;0;340;20221202023001
339;0;1;0;340;20221202023501
339;0;1;0;340;20221202024001
338;0;1;0;340;20221202024501
338;0;1;0;340;20221202025001
338;0;1;0;340;20221202025501
338;0;1;0;340;20221202030001
338;0;1;0;340;20221202030501
338;0;1;0;340;20221202031001
338;0;1;0;340;20221202031501
339;0;1;0;340;20221202032001
339;0;1;0;340;20221202032501
339;0;1;0;340;20221202033001
339;0;1;0;340;20221202033501
339;0;1;0;340;20221202034001
339;0;1;0;340;20221202034501
339;0;1;0;340;20221202035001
339;0;1;0;340;20221202035501
338;0;1;0;340;20221202040001
338;0;1;0;340;20221202040501
338;0;1;0;340;20221202041001
338;0;1;0;340;20221202041501
338;0;1;0;340;20221202042001
338;0;1;0;340;20221202042501
338;0;1;0;340;20221202043001
338;0;1;0;340;20221202043501
338;0;1;0;340;20221202044001
338;0;1;0;340;20221202044501
338;0;1;0;340;20221202045001
338;0;1;0;340;20221202045501
338;0;1;0;340;20221202050001
338;0;1;0;340;20221202050501
338;0;1;0;340;20221202051001
338;0;1;0;340;20221202051501
337;0;1;0;340;20221202052001
337;0;1;0;340;20221202052501
337;0;1;0;340;20221202053001
337;0;1;0;340;20221202053501
337;0;1;0;340;20221202054001
337;0;1;0;340;20221202054501
337;0;1;0;340;20221202055001
337;0;1;0;340;20221202055501
337;0;1;0;340;20221202060001
337;0;1;0;340;20221202060501
338;0;1;0;340;20221202061001
338;0;1;0;340;20221202061501
338;0;1;0;340;20221202062001
338;0;1;0;340;20221202062501
336;0;1;1;340;20221202063001
335;0;1;1;340;20221202063501
335;0;1;1;340;20221202064001
335;0;1;1;340;20221202064501
334;0;1;1;340;20221202065001
334;0;1;1;340;20221202065501
334;0;1;1;340;20221202070001
333;0;1;2;340;20221202070501
333;0;1;2;340;20221202071001
331;0;1;2;340;20221202071501
331;0;1;2;340;20221202072001
331;0;1;2;340;20221202072501
329;0;1;3;340;20221202073001
329;0;1;3;340;20221202073501
329;0;1;3;340;20221202074001
329;0;1;3;340;20221202074501
329;0;1;3;340;20221202075001
329;0;1;3;340;20221202075501
329;0;1;3;340;20221202080001
328;0;1;3;340;20221202080501
328;0;1;3;340;20221202081001
328;0;1;3;340;20221202081501
328;0;1;3;340;20221202082001
327;0;1;3;340;20221202082501
327;0;1;3;340;20221202083001
327;0;1;3;340;20221202083501
327;0;1;3;340;20221202084001
327;0;1;3;340;20221202084501
327;0;1;3;340;20221202085001
327;0;1;3;340;20221202085501
327;0;1;3;340;20221202090001
326;0;1;4;340;20221202090501
326;0;1;4;340;20221202091001
326;0;1;4;340;20221202091501
326;0;1;4;340;20221202092001
326;0;1;4;340;20221202092501
326;0;1;4;340;20221202093001
326;0;1;4;340;20221202093501
326;0;1;4;340;20221202094001
326;0;1;4;340;20221202094501
326;0;1;4;340;20221202095001
326;0;1;4;340;20221202095501
326;0;1;4;340;20221202103628
326;0;1;4;340;20221202104001
326;0;1;4;340;20221202104501
326;0;1;4;340;20221202105001
326;0;1;4;340;20221202105501
